Agewt,ECG-0,ECG-1,BM-0,BM-1,CP-0,CP-1,CP-2,DB-0,DB-1,PFH-0,PFH-1,CHOL-0,CHOL-1,SCORE,Max-Score
0.003,0.096,0.000,0.000,0.008,0.000,0.932,0.000,0.000,0.594,0.637,0.000,0.509,0.000,2.779,
0.003,0.096,0.000,0.000,0.008,0.000,0.932,0.000,0.000,0.594,0.637,0.000,0.000,0.491,2.761,
0.003,0.096,0.000,0.000,0.008,0.000,0.932,0.000,0.000,0.594,0.000,0.363,0.509,0.000,2.505,
0.003,0.096,0.000,0.000,0.008,0.000,0.932,0.000,0.000,0.594,0.000,0.363,0.000,0.491,2.487,
0.003,0.096,0.000,0.000,0.008,0.000,0.000,0.028,0.406,0.000,0.637,0.000,0.509,0.000,1.687,
0.003,0.096,0.000,0.000,0.008,0.000,0.000,0.028,0.406,0.000,0.637,0.000,0.000,0.491,1.669,
0.003,0.096,0.000,0.000,0.008,0.000,0.000,0.028,0.406,0.000,0.000,0.363,0.509,0.000,1.413,
0.003,0.096,0.000,0.000,0.008,0.000,0.000,0.028,0.406,0.000,0.000,0.363,0.000,0.491,1.395,
0.003,0.096,0.000,0.000,0.008,0.000,0.000,0.028,0.000,0.594,0.637,0.000,0.509,0.000,1.875,
0.003,0.096,0.000,0.000,0.008,0.000,0.000,0.028,0.000,0.594,0.637,0.000,0.000,0.491,1.857,
0.003,0.096,0.000,0.000,0.008,0.000,0.000,0.028,0.000,0.594,0.000,0.363,0.509,0.000,1.601,
0.003,0.096,0.000,0.000,0.008,0.000,0.000,0.028,0.000,0.594,0.000,0.363,0.000,0.491,1.583,
0.003,0.000,0.904,0.992,0.000,0.040,0.000,0.000,0.406,0.000,0.637,0.000,0.509,0.000,3.491,
0.003,0.000,0.904,0.992,0.000,0.040,0.000,0.000,0.406,0.000,0.637,0.000,0.000,0.491,3.473,
0.003,0.000,0.904,0.992,0.000,0.040,0.000,0.000,0.406,0.000,0.000,0.363,0.509,0.000,3.217,
0.003,0.000,0.904,0.992,0.000,0.040,0.000,0.000,0.406,0.000,0.000,0.363,0.000,0.491,3.199,
0.003,0.000,0.904,0.992,0.000,0.040,0.000,0.000,0.000,0.594,0.637,0.000,0.509,0.000,3.679,
0.003,0.000,0.904,0.992,0.000,0.040,0.000,0.000,0.000,0.594,0.637,0.000,0.000,0.491,3.661,
0.003,0.000,0.904,0.992,0.000,0.040,0.000,0.000,0.000,0.594,0.000,0.363,0.509,0.000,3.405,
0.003,0.000,0.904,0.992,0.000,0.040,0.000,0.000,0.000,0.594,0.000,0.363,0.000,0.491,3.387,
0.003,0.000,0.904,0.992,0.000,0.000,0.932,0.000,0.406,0.000,0.637,0.000,0.509,0.000,4.383,
0.003,0.000,0.904,0.992,0.000,0.000,0.932,0.000,0.406,0.000,0.637,0.000,0.000,0.491,4.365,
0.003,0.000,0.904,0.992,0.000,0.000,0.932,0.000,0.406,0.000,0.000,0.363,0.509,0.000,4.109,
0.003,0.000,0.904,0.992,0.000,0.000,0.932,0.000,0.406,0.000,0.000,0.363,0.000,0.491,4.091,
0.003,0.000,0.904,0.992,0.000,0.000,0.932,0.000,0.000,0.594,0.637,0.000,0.509,0.000,4.571,
0.003,0.000,0.904,0.992,0.000,0.000,0.932,0.000,0.000,0.594,0.637,0.000,0.000,0.491,4.553,
0.003,0.000,0.904,0.992,0.000,0.000,0.932,0.000,0.000,0.594,0.000,0.363,0.509,0.000,4.297,
0.003,0.000,0.904,0.992,0.000,0.000,0.932,0.000,0.000,0.594,0.000,0.363,0.000,0.491,4.279,
0.003,0.000,0.904,0.992,0.000,0.000,0.000,0.028,0.406,0.000,0.637,0.000,0.509,0.000,3.479,
0.003,0.000,0.904,0.992,0.000,0.000,0.000,0.028,0.406,0.000,0.637,0.000,0.000,0.491,3.461,
0.003,0.000,0.904,0.992,0.000,0.000,0.000,0.028,0.406,0.000,0.000,0.363,0.509,0.000,3.205,
0.003,0.000,0.904,0.992,0.000,0.000,0.000,0.028,0.406,0.000,0.000,0.363,0.000,0.491,3.187,
0.003,0.000,0.904,0.992,0.000,0.000,0.000,0.028,0.000,0.594,0.637,0.000,0.509,0.000,3.667,
0.003,0.000,0.904,0.992,0.000,0.000,0.000,0.028,0.000,0.594,0.637,0.000,0.000,0.491,3.649,
0.003,0.000,0.904,0.992,0.000,0.000,0.000,0.028,0.000,0.594,0.000,0.363,0.509,0.000,3.393,
0.003,0.000,0.904,0.992,0.000,0.000,0.000,0.028,0.000,0.594,0.000,0.363,0.000,0.491,3.375,
0.003,0.000,0.904,0.000,0.008,0.040,0.000,0.000,0.406,0.000,0.637,0.000,0.509,0.000,2.507,
0.003,0.000,0.904,0.000,0.008,0.040,0.000,0.000,0.406,0.000,0.637,0.000,0.000,0.491,2.489,
0.003,0.000,0.904,0.000,0.008,0.040,0.000,0.000,0.406,0.000,0.000,0.363,0.509,0.000,2.233,
0.003,0.000,0.904,0.000,0.008,0.040,0.000,0.000,0.406,0.000,0.000,0.363,0.000,0.491,2.215,
0.003,0.000,0.904,0.000,0.008,0.040,0.000,0.000,0.000,0.594,0.637,0.000,0.509,0.000,2.695,
0.003,0.000,0.904,0.000,0.008,0.040,0.000,0.000,0.000,0.594,0.637,0.000,0.000,0.491,2.677,
0.003,0.000,0.904,0.000,0.008,0.040,0.000,0.000,0.000,0.594,0.000,0.363,0.509,0.000,2.421,
0.003,0.000,0.904,0.000,0.008,0.040,0.000,0.000,0.000,0.594,0.000,0.363,0.000,0.491,2.403,
0.003,0.000,0.904,0.000,0.008,0.000,0.932,0.000,0.406,0.000,0.637,0.000,0.509,0.000,3.399,
0.003,0.000,0.904,0.000,0.008,0.000,0.932,0.000,0.406,0.000,0.637,0.000,0.000,0.491,3.381,
0.003,0.000,0.904,0.000,0.008,0.000,0.932,0.000,0.406,0.000,0.000,0.363,0.509,0.000,3.125,
0.003,0.000,0.904,0.000,0.008,0.000,0.932,0.000,0.406,0.000,0.000,0.363,0.000,0.491,3.107,
0.003,0.000,0.904,0.000,0.008,0.000,0.932,0.000,0.000,0.594,0.637,0.000,0.509,0.000,3.587,
0.003,0.000,0.904,0.000,0.008,0.000,0.932,0.000,0.000,0.594,0.637,0.000,0.000,0.491,3.569,
0.003,0.000,0.904,0.000,0.008,0.000,0.932,0.000,0.000,0.594,0.000,0.363,0.509,0.000,3.313,
0.003,0.000,0.904,0.000,0.008,0.000,0.932,0.000,0.000,0.594,0.000,0.363,0.000,0.491,3.295,
0.003,0.000,0.904,0.000,0.008,0.000,0.000,0.028,0.406,0.000,0.637,0.000,0.509,0.000,2.495,
0.003,0.000,0.904,0.000,0.008,0.000,0.000,0.028,0.406,0.000,0.637,0.000,0.000,0.491,2.477,
0.003,0.000,0.904,0.000,0.008,0.000,0.000,0.028,0.406,0.000,0.000,0.363,0.509,0.000,2.221,
0.003,0.000,0.904,0.000,0.008,0.000,0.000,0.028,0.406,0.000,0.000,0.363,0.000,0.491,2.203,
0.003,0.000,0.904,0.000,0.008,0.000,0.000,0.028,0.000,0.594,0.637,0.000,0.509,0.000,2.683,
0.003,0.000,0.904,0.000,0.008,0.000,0.000,0.028,0.000,0.594,0.637,0.000,0.000,0.491,2.665,
0.003,0.000,0.904,0.000,0.008,0.000,0.000,0.028,0.000,0.594,0.000,0.363,0.509,0.000,2.409,
0.003,0.000,0.904,0.000,0.008,0.000,0.000,0.028,0.000,0.594,0.000,0.363,0.000,0.491,2.391,
0.002,0.096,0.000,0.992,0.000,0.040,0.000,0.000,0.406,0.000,0.637,0.000,0.509,0.000,2.682,
0.002,0.096,0.000,0.992,0.000,0.040,0.000,0.000,0.406,0.000,0.637,0.000,0.000,0.491,2.664,
0.002,0.096,0.000,0.992,0.000,0.040,0.000,0.000,0.406,0.000,0.000,0.363,0.509,0.000,2.408,
0.002,0.096,0.000,0.992,0.000,0.040,0.000,0.000,0.406,0.000,0.000,0.363,0.000,0.491,2.390,
0.002,0.096,0.000,0.992,0.000,0.040,0.000,0.000,0.000,0.594,0.637,0.000,0.509,0.000,2.870,
0.002,0.096,0.000,0.992,0.000,0.040,0.000,0.000,0.000,0.594,0.637,0.000,0.000,0.491,2.852,
0.002,0.096,0.000,0.992,0.000,0.040,0.000,0.000,0.000,0.594,0.000,0.363,0.509,0.000,2.596,
0.002,0.096,0.000,0.992,0.000,0.040,0.000,0.000,0.000,0.594,0.000,0.363,0.000,0.491,2.578,
0.002,0.096,0.000,0.992,0.000,0.000,0.932,0.000,0.406,0.000,0.637,0.000,0.509,0.000,3.574,
0.002,0.096,0.000,0.992,0.000,0.000,0.932,0.000,0.406,0.000,0.637,0.000,0.000,0.491,3.556,
0.002,0.096,0.000,0.992,0.000,0.000,0.932,0.000,0.406,0.000,0.000,0.363,0.509,0.000,3.300,
0.002,0.096,0.000,0.992,0.000,0.000,0.932,0.000,0.406,0.000,0.000,0.363,0.000,0.491,3.282,
0.002,0.096,0.000,0.992,0.000,0.000,0.932,0.000,0.000,0.594,0.637,0.000,0.509,0.000,3.762,
0.002,0.096,0.000,0.992,0.000,0.000,0.932,0.000,0.000,0.594,0.637,0.000,0.000,0.491,3.744,
0.002,0.096,0.000,0.992,0.000,0.000,0.932,0.000,0.000,0.594,0.000,0.363,0.509,0.000,3.488,
0.002,0.096,0.000,0.992,0.000,0.000,0.932,0.000,0.000,0.594,0.000,0.363,0.000,0.491,3.470,
0.002,0.096,0.000,0.992,0.000,0.000,0.000,0.028,0.406,0.000,0.637,0.000,0.509,0.000,2.670,
0.002,0.096,0.000,0.992,0.000,0.000,0.000,0.028,0.406,0.000,0.637,0.000,0.000,0.491,2.652,
0.002,0.096,0.000,0.992,0.000,0.000,0.000,0.028,0.406,0.000,0.000,0.363,0.509,0.000,2.396,
0.002,0.096,0.000,0.992,0.000,0.000,0.000,0.028,0.406,0.000,0.000,0.363,0.000,0.491,2.378,
0.002,0.096,0.000,0.992,0.000,0.000,0.000,0.028,0.000,0.594,0.637,0.000,0.509,0.000,2.858,
0.002,0.096,0.000,0.992,0.000,0.000,0.000,0.028,0.000,0.594,0.637,0.000,0.000,0.491,2.840,
0.002,0.096,0.000,0.992,0.000,0.000,0.000,0.028,0.000,0.594,0.000,0.363,0.509,0.000,2.584,
0.002,0.096,0.000,0.992,0.000,0.000,0.000,0.028,0.000,0.594,0.000,0.363,0.000,0.491,2.566,
0.002,0.096,0.000,0.000,0.008,0.040,0.000,0.000,0.406,0.000,0.637,0.000,0.509,0.000,1.698,
0.002,0.096,0.000,0.000,0.008,0.040,0.000,0.000,0.406,0.000,0.637,0.000,0.000,0.491,1.680,
0.002,0.096,0.000,0.000,0.008,0.040,0.000,0.000,0.406,0.000,0.000,0.363,0.509,0.000,1.424,
0.002,0.096,0.000,0.000,0.008,0.040,0.000,0.000,0.406,0.000,0.000,0.363,0.000,0.491,1.406,
0.002,0.096,0.000,0.000,0.008,0.040,0.000,0.000,0.000,0.594,0.637,0.000,0.509,0.000,1.886,
0.002,0.096,0.000,0.000,0.008,0.040,0.000,0.000,0.000,0.594,0.637,0.000,0.000,0.491,1.868,
0.002,0.096,0.000,0.000,0.008,0.040,0.000,0.000,0.000,0.594,0.000,0.363,0.509,0.000,1.612,
0.002,0.096,0.000,0.000,0.008,0.040,0.000,0.000,0.000,0.594,0.000,0.363,0.000,0.491,1.594,
0.002,0.096,0.000,0.000,0.008,0.000,0.932,0.000,0.406,0.000,0.637,0.000,0.509,0.000,2.590,
0.002,0.096,0.000,0.000,0.008,0.000,0.932,0.000,0.406,0.000,0.637,0.000,0.000,0.491,2.572,
0.002,0.096,0.000,0.000,0.008,0.000,0.932,0.000,0.406,0.000,0.000,0.363,0.509,0.000,2.316,
0.002,0.096,0.000,0.000,0.008,0.000,0.932,0.000,0.406,0.000,0.000,0.363,0.000,0.491,2.298,
0.002,0.096,0.000,0.000,0.008,0.000,0.932,0.000,0.000,0.594,0.637,0.000,0.509,0.000,2.778,
0.002,0.096,0.000,0.000,0.008,0.000,0.932,0.000,0.000,0.594,0.637,0.000,0.000,0.491,2.760,
0.002,0.096,0.000,0.000,0.008,0.000,0.932,0.000,0.000,0.594,0.000,0.363,0.509,0.000,2.504,
0.002,0.096,0.000,0.000,0.008,0.000,0.932,0.000,0.000,0.594,0.000,0.363,0.000,0.491,2.486,
0.002,0.096,0.000,0.000,0.008,0.000,0.000,0.028,0.406,0.000,0.637,0.000,0.509,0.000,1.686,
0.002,0.096,0.000,0.000,0.008,0.000,0.000,0.028,0.406,0.000,0.637,0.000,0.000,0.491,1.668,
0.002,0.096,0.000,0.000,0.008,0.000,0.000,0.028,0.406,0.000,0.000,0.363,0.509,0.000,1.412,
0.002,0.096,0.000,0.000,0.008,0.000,0.000,0.028,0.406,0.000,0.000,0.363,0.000,0.491,1.394,
0.002,0.096,0.000,0.000,0.008,0.000,0.000,0.028,0.000,0.594,0.637,0.000,0.509,0.000,1.874,
0.002,0.096,0.000,0.000,0.008,0.000,0.000,0.028,0.000,0.594,0.637,0.000,0.000,0.491,1.856,
0.002,0.096,0.000,0.000,0.008,0.000,0.000,0.028,0.000,0.594,0.000,0.363,0.509,0.000,1.600,
0.002,0.096,0.000,0.000,0.008,0.000,0.000,0.028,0.000,0.594,0.000,0.363,0.000,0.491,1.582,
0.002,0.000,0.904,0.992,0.000,0.040,0.000,0.000,0.406,0.000,0.637,0.000,0.509,0.000,3.490,
0.002,0.000,0.904,0.992,0.000,0.040,0.000,0.000,0.406,0.000,0.637,0.000,0.000,0.491,3.472,
0.002,0.000,0.904,0.992,0.000,0.040,0.000,0.000,0.406,0.000,0.000,0.363,0.509,0.000,3.216,
0.002,0.000,0.904,0.992,0.000,0.040,0.000,0.000,0.406,0.000,0.000,0.363,0.000,0.491,3.198,
0.002,0.000,0.904,0.992,0.000,0.040,0.000,0.000,0.000,0.594,0.637,0.000,0.509,0.000,3.678,
0.002,0.000,0.904,0.992,0.000,0.040,0.000,0.000,0.000,0.594,0.637,0.000,0.000,0.491,3.660,
0.002,0.000,0.904,0.992,0.000,0.040,0.000,0.000,0.000,0.594,0.000,0.363,0.509,0.000,3.404,
0.002,0.000,0.904,0.992,0.000,0.040,0.000,0.000,0.000,0.594,0.000,0.363,0.000,0.491,3.386,
0.002,0.000,0.904,0.992,0.000,0.000,0.932,0.000,0.406,0.000,0.637,0.000,0.509,0.000,4.382,
0.002,0.000,0.904,0.992,0.000,0.000,0.932,0.000,0.406,0.000,0.637,0.000,0.000,0.491,4.364,
0.002,0.000,0.904,0.992,0.000,0.000,0.932,0.000,0.406,0.000,0.000,0.363,0.509,0.000,4.108,
0.002,0.000,0.904,0.992,0.000,0.000,0.932,0.000,0.406,0.000,0.000,0.363,0.000,0.491,4.090,
0.002,0.000,0.904,0.992,0.000,0.000,0.932,0.000,0.000,0.594,0.637,0.000,0.509,0.000,4.570,
0.002,0.000,0.904,0.992,0.000,0.000,0.932,0.000,0.000,0.594,0.637,0.000,0.000,0.491,4.552,
0.002,0.000,0.904,0.992,0.000,0.000,0.932,0.000,0.000,0.594,0.000,0.363,0.509,0.000,4.296,
0.002,0.000,0.904,0.992,0.000,0.000,0.932,0.000,0.000,0.594,0.000,0.363,0.000,0.491,4.278,
0.002,0.000,0.904,0.992,0.000,0.000,0.000,0.028,0.406,0.000,0.637,0.000,0.509,0.000,3.478,
0.002,0.000,0.904,0.992,0.000,0.000,0.000,0.028,0.406,0.000,0.637,0.000,0.000,0.491,3.460,
0.002,0.000,0.904,0.992,0.000,0.000,0.000,0.028,0.406,0.000,0.000,0.363,0.509,0.000,3.204,
0.002,0.000,0.904,0.992,0.000,0.000,0.000,0.028,0.406,0.000,0.000,0.363,0.000,0.491,3.186,
0.002,0.000,0.904,0.992,0.000,0.000,0.000,0.028,0.000,0.594,0.637,0.000,0.509,0.000,3.666,
0.002,0.000,0.904,0.992,0.000,0.000,0.000,0.028,0.000,0.594,0.637,0.000,0.000,0.491,3.648,
0.002,0.000,0.904,0.992,0.000,0.000,0.000,0.028,0.000,0.594,0.000,0.363,0.509,0.000,3.392,
0.002,0.000,0.904,0.992,0.000,0.000,0.000,0.028,0.000,0.594,0.000,0.363,0.000,0.491,3.374,
0.002,0.000,0.904,0.000,0.008,0.040,0.000,0.000,0.406,0.000,0.637,0.000,0.509,0.000,2.506,
0.002,0.000,0.904,0.000,0.008,0.040,0.000,0.000,0.406,0.000,0.637,0.000,0.000,0.491,2.488,
0.002,0.000,0.904,0.000,0.008,0.040,0.000,0.000,0.406,0.000,0.000,0.363,0.509,0.000,2.232,
0.002,0.000,0.904,0.000,0.008,0.040,0.000,0.000,0.406,0.000,0.000,0.363,0.000,0.491,2.214,
0.002,0.000,0.904,0.000,0.008,0.040,0.000,0.000,0.000,0.594,0.637,0.000,0.509,0.000,2.694,
0.002,0.000,0.904,0.000,0.008,0.040,0.000,0.000,0.000,0.594,0.637,0.000,0.000,0.491,2.676,
0.002,0.000,0.904,0.000,0.008,0.040,0.000,0.000,0.000,0.594,0.000,0.363,0.509,0.000,2.420,
0.002,0.000,0.904,0.000,0.008,0.040,0.000,0.000,0.000,0.594,0.000,0.363,0.000,0.491,2.402,
0.002,0.000,0.904,0.000,0.008,0.000,0.932,0.000,0.406,0.000,0.637,0.000,0.509,0.000,3.398,
0.002,0.000,0.904,0.000,0.008,0.000,0.932,0.000,0.406,0.000,0.637,0.000,0.000,0.491,3.380,
0.002,0.000,0.904,0.000,0.008,0.000,0.932,0.000,0.406,0.000,0.000,0.363,0.509,0.000,3.124,
0.002,0.000,0.904,0.000,0.008,0.000,0.932,0.000,0.406,0.000,0.000,0.363,0.000,0.491,3.106,
0.002,0.000,0.904,0.000,0.008,0.000,0.932,0.000,0.000,0.594,0.637,0.000,0.509,0.000,3.586,
0.002,0.000,0.904,0.000,0.008,0.000,0.932,0.000,0.000,0.594,0.637,0.000,0.000,0.491,3.568,
0.002,0.000,0.904,0.000,0.008,0.000,0.932,0.000,0.000,0.594,0.000,0.363,0.509,0.000,3.312,
0.002,0.000,0.904,0.000,0.008,0.000,0.932,0.000,0.000,0.594,0.000,0.363,0.000,0.491,3.294,
0.002,0.000,0.904,0.000,0.008,0.000,0.000,0.028,0.406,0.000,0.637,0.000,0.509,0.000,2.494,
0.002,0.000,0.904,0.000,0.008,0.000,0.000,0.028,0.406,0.000,0.637,0.000,0.000,0.491,2.476,
0.002,0.000,0.904,0.000,0.008,0.000,0.000,0.028,0.406,0.000,0.000,0.363,0.509,0.000,2.220,
0.002,0.000,0.904,0.000,0.008,0.000,0.000,0.028,0.406,0.000,0.000,0.363,0.000,0.491,2.202,
0.002,0.000,0.904,0.000,0.008,0.000,0.000,0.028,0.000,0.594,0.637,0.000,0.509,0.000,2.682,
0.002,0.000,0.904,0.000,0.008,0.000,0.000,0.028,0.000,0.594,0.637,0.000,0.000,0.491,2.664,
0.002,0.000,0.904,0.000,0.008,0.000,0.000,0.028,0.000,0.594,0.000,0.363,0.509,0.000,2.408,
0.002,0.000,0.904,0.000,0.008,0.000,0.000,0.028,0.000,0.594,0.000,0.363,0.000,0.491,2.390,
